"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","email_campaign_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"3074",2022-02-20,726653,0,-137771.179679877,-14447.7162216748,0,-6114.09944890361,0,0,0,176067.959715231,159390.546623922,65466.4962918228,127133.296438439,42950.3574369035,25593.4816609081,88620.365723786,4.67843196322588e-87,5630.54551848042,12193.6917260428,20175.7380716827,267341.15825987,832230.642116633,"1_98_10",1,FALSE
"3075",2022-02-27,884322,0,-109594.757999067,0,0,-2821.89205334013,0,0,0,176744.619736701,144860.087550333,70035.4230308876,132649.356818336,46326.8278793155,23306.5686428726,91625.574710184,3.64019519240714e-132,5571.63527999754,11792.2095855482,22477.9837848005,267341.15825987,880314.795226438,"1_98_10",1,FALSE
"3076",2022-03-06,854156,0,-70953.7783471296,0,0,-201.563718095724,0,-20911.5058545292,0,187516.500079723,140539.191061721,77142.9959319353,135180.390574757,36764.8518863482,28.6313962425406,92602.1404678994,9.10177431046572e-191,2911.54879694411,12592.6765887592,25858.9499166669,267341.15825987,886412.187041112,"1_98_10",1,FALSE
"3077",2022-03-13,1041636,0,-34938.4748970211,0,61775.5502574171,0,0,0,0,182941.789091511,163007.510791061,82529.4457719416,141488.001087342,69558.3914752433,1.86763497319315e-16,92975.7540371997,6.72945258181422e-265,0.0123233982834517,13378.9557519487,27600.8090625743,267341.15825987,1067658.90301249,"1_98_10",1,FALSE
"3078",2022-03-20,1023846,0,-20645.2246985601,0,66527.5156618338,0,0,-20911.5058545292,19656.9550216517,164955.137931947,187406.696357158,77063.7437582225,149114.161275003,71926.4769643717,5296.94839517951,93035.4731084113,0,1.7875011189206e-48,16402.3863719222,28000.6846073325,267341.15825987,1105170.60715982,"1_98_10",1,FALSE
"3079",2022-03-27,984190,0,-29400.4944587117,0,43242.885180192,0,0,0,0,139866.597299879,191840.191446303,71213.9940373635,150630.240041745,115128.495751431,24676.2122913219,92829.4750647094,0,4.23344397283228e-257,23470.07837285,27577.6764281691,267341.15825987,1118416.50971512,"1_98_10",1,FALSE
"3080",2022-04-03,1024756,0,-38667.1161311317,0,19958.2546985502,0,0,-20911.5058545292,19656.9550216517,126632.002054706,174247.540483535,75475.2965804564,148761.761215073,107560.217014749,25873.1321761413,91711.9240185871,0,0,29487.8831137189,25830.4114958302,267341.15825987,1052957.91414721,"1_98_10",1,FALSE
"3081",2022-04-10,1010760,0,-26991.852632156,0,1425.58962132501,0,0,0,0,135268.169054222,158623.449198658,72403.887225989,150706.445160756,120818.439924985,12747.18089706,89734.187055729,0,0,22858.4196691926,24173.1231160672,267341.15825987,1029108.1965517,"1_98_10",1,FALSE
"3082",2022-04-17,1048608,0,-188.279113753765,0,0,0,2938.62458827853,-20911.5058545292,0,140292.23316713,156890.19646976,71210.3680754453,154025.898959485,119081.902538654,25232.3436533483,87456.231503553,0,0,15255.8553186696,23632.1069543604,267341.15825987,1042257.13452027,"1_98_10",1,FALSE
"3083",2022-04-24,962334,0,16642.0093862834,0,0,0,5587.01464931968,0,0,131045.26597518,163235.581158591,75864.2633332798,154533.738897804,96591.3879661809,58.4683823187978,84871.1848070568,0,0,14230.4829691784,23572.2455630912,267341.15825987,1033572.80134815,"1_98_10",1,FALSE
"3084",2022-05-01,1008991,0,13870.2681761966,0,0,0,3809.32816999069,0,39313.9100433035,124120.257400164,184977.772720648,80418.0040564219,153850.349413179,86447.4832515783,1333.06459621762,82009.228035432,0,0,13350.9421926758,25355.2320829057,267341.15825987,1076196.99839858,"1_98_10",1,FALSE
"3085",2022-05-08,1075978,0,14880.5911478739,0,0,0,2031.6416906617,0,0,130638.576313554,204569.847196008,93131.0773048852,151936.962788519,80915.7355377971,14790.9907016414,78912.4965376612,0,0,12609.3426612798,27315.8401866296,267341.15825987,1079074.26032638,"1_98_10",1,FALSE
"3086",2022-05-15,1285122,0,51096.988762155,0,0,0,362.793159046733,0,0,152199.297923882,214670.731569581,88893.6899761037,148853.227915741,90080.8486064947,6.11880100180795,75628.7729081338,0,0,12543.5047125994,27964.9403787093,267341.15825987,1129642.07297332,"1_98_10",1,FALSE
"3087",2022-05-22,1475683,0,121993.653747811,0,0,0,0,0,58970.8650649552,178091.83514718,229817.553722817,76590.2432748869,146225.252146919,83622.3479775054,9014.92245665952,72207.9930434574,0,0,15635.5830286538,28037.5037116554,267341.15825987,1287548.91158237,"1_98_10",1,FALSE
"3088",2022-05-29,1485880,0,188410.647252529,-126627.518258623,0,0,0,0,78627.820086607,183758.468182083,248722.868761792,88752.5544833974,144163.921267398,80059.0681005196,25362.6511200953,68699.6280623028,0,0,16645.6599645661,28240.4839255521,267341.15825987,1292157.41120809,"1_98_10",1,FALSE
"3089",2022-06-05,1260758,0,209283.669895881,0,0,0,0,-20911.5058545292,0,170244.84416963,249216.366145194,96562.3802269815,140995.046104318,96434.9176696046,13910.8122664977,65150.6241238708,0,0,20625.9887355508,28618.982787408,267341.15825987,1337473.28453028,"1_98_10",1,FALSE
"3090",2022-06-12,1785492,0,180972.995636149,0,38490.9197757753,0,0,0,0,173028.415471315,244633.53112573,97508.8679444079,137726.685726188,87856.5576073122,12539.2696992035,61603.8588405436,0,0,19950.0432934934,28867.7101035884,267341.15825987,1350520.01348358,"1_98_10",1,FALSE
"3091",2022-06-19,1324483,0,136243.246387105,0,73180.2672280172,-3695.33483175493,1995.36237475703,0,0,191592.570588451,251003.704302913,106308.96107303,136448.458919036,76955.8207969691,18051.7083341321,58097.102070621,0,0,14204.4918670081,28934.9651271096,267341.15825987,1356662.48249726,"1_98_10",1,FALSE
"3092",2022-06-26,1429763,0,107327.651631736,0,49895.6367463754,-10817.2528711372,5840.9698606524,0,0,208798.971324289,266169.510800385,107577.354419648,136614.904813648,100816.894590303,6747.52150505048,54662.4451011891,0,0,11650.6551994098,28844.4622749511,267341.15825987,1341470.88365637,"1_98_10",1,FALSE
"3093",2022-07-03,1398221,0,96105.0289810483,67109.4771630094,26611.0062647335,-7525.04547557368,4063.28338132341,0,0,212574.812384045,277291.521595687,100366.208515232,136946.677740704,114519.524408985,24123.2163986985,51326.1343948512,0,0,13371.1628351082,28485.0521340262,267341.15825987,1412709.21898175,"1_98_10",1,FALSE
"3094",2022-07-10,1315327,0,80828.371562769,0,4751.9654044167,-4232.83808001019,2285.59690199442,-20911.5058545292,19656.9550216517,200254.802207397,275012.776064353,98304.4510690198,136719.69554784,109678.387612452,1631.22613650224,48108.7280881698,0,0,18469.6301811518,28156.8903648727,267341.15825987,1266056.29048792,"1_98_10",1,FALSE
"3095",2022-07-17,1252591,0,45153.1361480438,0,38490.9197757753,-1007.81859047862,544.189738570099,0,0,177357.295724959,266117.434294606,94837.7405843438,136583.331643772,111896.473177465,14790.9907016886,45025.4877298481,0,0,16839.0369186404,28052.0700298627,267341.15825987,1242021.44613697,"1_98_10",1,FALSE
"3096",2022-07-24,1138504,0,-4580.08417312131,0,73180.2672280172,0,0,0,0,157417.03494443,257263.723637794,90388.8372234965,136791.101920412,107150.08064007,1920.40873347979,42086.9223189965,0,0,18212.3488585605,28040.5355378513,267341.15825987,1175212.33512986,"1_98_10",1,FALSE
"3097",2022-07-31,1000073,0,-46649.0570074704,0,49895.6367463754,0,0,0,0,157030.521982458,250066.388580047,91572.6287129897,136999.354944125,104626.138092139,21284.5689622379,39299.4130546039,0,0,18148.5160350668,26374.8945661185,267341.15825987,1115990.16292856,"1_98_10",1,FALSE
"3098",2022-08-07,1094489,0,-60867.8524155866,0,26611.0062647335,0,5550.73533341501,-20911.5058545292,0,167066.826702073,240391.505124567,96663.3274990269,137087.232348072,95071.9628426472,25429.3769526047,36665.8618560677,0,0,21587.2501847897,24029.4785018552,267341.15825987,1061716.36359961,"1_98_10",1,FALSE
"3099",2022-08-14,989555,0,-39504.7751766945,0,4751.9654044167,-8734.42778414802,4825.14901532154,0,0,148902.678211917,223135.243358267,95402.3904575057,135749.192438353,104234.536885625,8337.71663493939,34186.321895755,0,0,21166.0414366661,22930.9590107058,267341.15825987,1022724.1500485,"1_98_10",1,FALSE
"3100",2022-08-21,870487,0,7103.50300758242,0,0,-9406.3068444671,3047.46253599255,0,0,114402.2759175,200683.266334852,81468.9583786147,130822.594390986,93140.1170711896,24875.9885137544,31858.5822591977,0,0,23198.608344313,22720.4153362885,267341.15825987,991256.623505673,"1_98_10",1,FALSE
"3101",2022-08-28,882402,0,47613.443095046,0,0,-6114.09944890361,1269.77605666356,0,78627.820086607,83484.2301355883,173596.55436241,66333.7281644363,123601.301116,92755.6260710202,7842.9861628625,29678.6904338622,0,0,25778.3209178565,21337.8700027647,267341.15825987,1013147.40541608,"1_98_10",1,FALSE
"3102",2022-09-04,842418,0,40271.2061343941,-6533.42254804097,0,-2821.89205334013,36.2793159046733,0,78627.820086607,78541.3384040579,146918.080554035,57146.200509295,118642.549345537,97988.021458773,170.386907548739,27641.4052978492,0,0,25026.7466742604,17780.7170904334,267341.15825987,946776.595437184,"1_98_10",1,FALSE
"3103",2022-09-11,833846,0,-34806.4866310197,0,38490.9197757753,-1545.32183873388,0,0,0,93834.3621956761,119477.374649713,50110.2720248223,117512.817064326,107835.380673809,6087.02536863299,25740.579741988,0,0,22660.7441678931,14895.9681371819,267341.15825987,827634.793589934,"1_98_10",1,FALSE
"3104",2022-09-18,782086,0,-143984.16773754,0,73180.2672280172,-7189.10594541414,0,-20911.5058545292,0,100913.968833722,90599.2650329552,46942.5129278284,115135.171572923,90225.8838022012,14817.2420174827,23969.4763561195,0,0,22766.4328125275,14028.9792389986,267341.15825987,687835.578545162,"1_98_10",1,FALSE
"3105",2022-09-25,508056,0,-211239.636002968,0,49895.6367463754,-9876.62218669045,0,0,0,96075.2938268402,80618.5743222449,42943.1755197668,113106.256670664,68822.4553678011,8553.85057902951,22321.0221790786,0,0,26091.2669578102,13900.1005306418,267341.15825987,568552.532770464,"1_98_10",1,FALSE
"3106",2022-10-02,638213,0,-181293.599465706,0,26611.0062647335,-6584.41479112697,0,0,0,102537.09528505,94693.0797557204,38287.0916703957,114715.957987045,45362.6121721663,25199.5185488867,20788.009788117,0,0,27051.5746183153,13641.0847500325,267341.15825987,588350.174843499,"1_98_10",1,FALSE
"3107",2022-10-09,771555,0,-80272.7540509864,-30267.0041718205,33263.7578309169,-3292.20739556348,0,0,0,110826.464669483,113072.072426988,35531.8166486829,111086.817319953,30299.5498950897,15105.3923763492,19363.2523725546,0,0,25566.8707697821,13378.5655091072,267341.15825987,661003.752460407,"1_98_10",1,FALSE
"3108",2022-10-16,654155,0,-2054.85346779366,0,49895.6367463754,-403.127436191447,5550.73533341501,0,0,109176.430882534,125524.304067825,36422.2099037991,107280.332665943,50027.9549265978,235.87947645415,18039.7002118998,0,0,26320.1253342399,13291.3281319145,267341.15825987,806647.815036883,"1_98_10",1,FALSE
"3109",2022-10-23,1069448,0,-16793.7712939712,0,26611.0062647335,0,4825.14901532154,0,58970.8650649552,95649.9998746797,127198.931779341,34560.3375051751,114149.436492135,72882.5507420148,3712.16252316677,16810.5253999541,0,0,31628.6165413081,13281.5822103939,267341.15825987,850828.550379077,"1_98_10",1,FALSE
"3110",2022-10-30,807437,0,-89271.2967917355,0,33263.7578309169,0,3047.46253599255,0,39313.9100433035,83211.5773426337,132730.254128946,29196.429532928,119229.149286773,75412.8705943074,0.820433940621405,15669.1808963742,0,0,36824.9989694093,18000.1172978609,267341.15825987,763970.39036152,"1_98_10",1,FALSE
"3111",2022-11-06,1713793,0,-101321.746929216,540787.32950212,49895.6367463754,0,1269.77605666356,0,98284.7751082587,111438.448655609,163490.536988804,32302.3565272371,114955.527922587,98331.2585268635,5.34630283427617e-18,14609.4391638996,0,0,58424.232644151,24804.1737155839,267341.15825987,1474612.90288881,"1_98_10",1,FALSE
"3112",2022-11-13,731188,0,29677.9105339526,0,26611.0062647335,0,36.2793159046733,0,19656.9550216517,137366.467035134,179974.846454849,38052.5967248882,110991.809699792,78916.0708168766,3277.46071024339,13625.4148387122,0,0,54009.012901658,28129.9540947772,267341.15825987,987666.942673043,"1_98_10",1,FALSE
"3113",2022-11-20,2793394,0,252531.760786643,745019.016635673,4751.9654044167,0,0,0,255540.415281473,188963.692585725,223393.307445756,57908.4754299331,134147.199457658,107469.27889957,22052.7923839749,12711.5751278657,0,0,70370.8219206756,28869.6859783092,267341.15825987,2371071.14559754,"1_98_10",1,FALSE
"3114",2022-11-27,2009951,0,411294.165853166,0,0,0,0,-20911.5058545292,196569.550216517,194355.965122345,250659.166280305,80006.3325873081,141772.342213046,84298.7847684101,20637.9396511852,11862.7409543783,0,0,78427.8117916373,28793.4694290768,267341.15825987,1745107.92127272,"1_98_10",1,FALSE
"3115",2022-12-04,1584944,0,381682.327940667,0,38490.9197757753,0,0,-20911.5058545292,98284.7751082587,152735.10011834,229455.615808858,76143.3653772813,140279.130032694,82545.6466778539,8949.7309336668,11074.0812859043,0,0,68718.798329749,28427.6797644521,267341.15825987,1563216.82355884,"1_98_10",1,FALSE
"3116",2022-12-11,1697501,0,182486.820130123,0,73180.2672280172,0,0,-20911.5058545292,78627.820086607,118117.209159241,213061.575970681,64759.2625331495,142940.120297511,64048.6454145134,25161.9676968413,10341.1025862854,0,0,58326.8750338835,28136.881398622,267341.15825987,1305618.19994082,"1_98_10",1,FALSE
"3117",2022-12-18,581919,0,-45949.2061430774,0,49895.6367463754,0,0,-20911.5058545292,0,84289.4091299062,188965.499843495,54623.5857307482,143733.053992208,38512.8536249125,3933.18081220251,9659.63491483051,0,0,48315.7619761241,28049.7981015557,267341.15825987,850458.861134622,"1_98_10",1,FALSE
"3118",2022-12-25,863564,0,-168910.33523902,226664.946353157,26611.0062647335,0,0,0,235883.460259821,66925.9058975801,124758.525625308,37312.1313871885,142606.712613023,20834.2072665225,11338.3714209149,9025.81585730423,0,0,40668.3323055568,28040.4542671151,267341.15825987,1069100.69253907,"1_98_10",1,FALSE
"3119",2023-01-01,700012,0,-162130.047969607,123838.435302572,4751.9654044167,0,0,0,275197.370303124,59783.3985089188,101669.566617259,24015.327076074,147978.441920073,14024.1123819337,12228.8257747756,8436.07319571713,0,0,52571.1985378298,24369.2631276297,267341.15825987,954075.088440588,"1_98_10",1,FALSE
"3120",2023-01-08,590586,0,-102253.64311435,0,0,0,0,0,39313.9100433035,47611.7373145474,98152.3000381293,20242.2892105551,147752.488068859,9497.21448484623,4018.01058486556,7887.10700157423,0,0,50028.7922997037,19631.6166134569,267341.15825987,609222.980805361,"1_98_10",1,FALSE
"3121",2023-01-15,828218,0,-73925.272841764,108071.986757443,50370.833286817,0,0,0,0,42101.7330486543,86368.3140264257,19867.5107879906,142172.592033057,21643.0016691979,6015.53024930074,7375.87166032657,0,0,44915.441950819,17897.3170971243,267341.15825987,740216.017985263,"1_98_10",1,FALSE
"3122",2023-01-22,777044,0,-97630.2947699892,0,69853.8914449255,0,0,-20911.5058545292,0,42967.4039589866,82833.4599211341,19352.9022455506,137074.428704995,27274.6056587046,1002.34638529714,6899.55819541552,0,0,38475.6940231348,17698.5653157169,267341.15825987,592232.213489213,"1_98_10",1,FALSE
"3123",2023-01-29,609811,0,-138301.596178678,0,46569.2609632837,0,0,0,0,43463.5659425089,86988.2021861496,16513.3312933451,136919.598908732,21001.3151372227,59.1664844943571,6455.57715156275,0,0,30562.8306726317,17187.0873504194,267341.15825987,534759.498171543,"1_98_10",1,FALSE
"3124",2023-02-05,593941,0,-160139.996649661,0,23284.6304816418,0,0,0,0,44171.0537325816,93875.3104900697,10583.6503398558,140570.788436142,29789.8734541851,1208.39655641275,6041.54221294006,0,0,26832.1865558413,16217.3307662009,267341.15825987,499775.92463608,"1_98_10",1,FALSE
"3125",2023-02-12,561566,0,-157701.583174771,0,2851.17924265002,0,0,0,0,46238.3559373051,90056.9614057637,7342.8762325224,147014.347163643,27543.539482713,6.45819223286455,5655.25466761694,0,0,29967.5712500919,15568.5650618031,267341.15825987,481884.683721441,"1_98_10",1,FALSE
"3126",2023-02-19,619856,0,-141628.98690485,-14447.7162216748,0,0,0,-20911.5058545292,0,49513.6028444277,69561.9109251159,7826.43380282073,149842.412160274,27918.846879655,125.980472583978,5294.68878115328,0,0,24714.1833720623,15391.6411434296,267341.15825987,440542.649660339,"1_98_10",1,FALSE
"3127",2023-02-26,510636,0,-115513.846588416,0,0,0,0,0,0,52248.1474996384,56343.3314597657,10343.7794936486,153043.135728793,27114.3830475924,33.1417341867567,4957.97810605056,0,0,20708.3605495022,15885.3617208427,267341.15825987,492504.931011474,"1_98_10",1,FALSE
"3128",2023-03-05,676609,0,-78237.6264264448,0,26135.8097242919,0,0,0,0,51659.1082307348,69945.9710082287,10767.2956489741,155142.405209817,17725.314655505,0.0061730166982748,4643.40272730315,0,0,18860.7945683506,16857.0764465624,267341.15825987,560840.71622621,"1_98_10",1,FALSE
"3129",2023-03-12,882591,0,-40226.2480781756,0,76506.6430111089,0,0,0,0,48822.4980197791,90902.7543429028,8954.66403177956,155612.471850193,41353.1880899619,4.02248585913431e-20,4349.37742533777,0,0,15129.5097662748,17498.9764382642,267341.15825987,686244.993157296,"1_98_10",1,FALSE
"3130",2023-03-19,773232,0,-21172.3991892547,0,53222.0125294671,0,0,-20911.5058545292,58970.8650649552,47414.9012069729,97226.1327602631,7184.0871784364,153316.242873377,59051.0040111415,1.66009690146264e-67,4074.44072446793,0,0,9174.56780785471,17672.8541265768,267341.15825987,732564.361499599,"1_98_10",1,FALSE
"3131",2023-03-26,521967,0,-26962.1990184953,0,29937.3820478252,0,0,0,19656.9550216517,40686.3870751446,87342.0932097515,6673.64243675345,146896.875319474,40182.1083137184,1.98490371678277e-172,3817.24478625346,0,0,9039.50464962432,17733.5142188187,267341.15825987,642344.666320391,"1_98_10",1,FALSE
"3132",2023-04-02,620251,0,-38203.0454404774,0,7127.94810662505,-7121.91803938223,0,0,0,39915.064515529,79903.9432710078,8101.65360716972,142568.239043047,42440.6044522986,0,3576.54610176567,0,0,18510.113700372,18039.9676492605,267341.15825987,582200.275227085,"1_98_10",1,FALSE
"3133",2023-04-09,712058,0,-30766.1107690614,0,0,-9876.62218669045,0,-20911.5058545292,0,50015.315154765,82289.1041086162,10440.5848858617,148988.159815721,35314.064392402,0,3351.19693387183,0,0,24810.271753501,18352.9839771418,267341.15825987,579348.60047147,"1_98_10",1,FALSE
"3134",2023-04-16,764583,0,-4975.92914285735,0,0,-6584.41479112697,0,0,0,53333.4001211365,95337.7209174159,12500.5804825647,155875.989818178,32443.6607068582,0,3140.1374596107,0,0,25296.1720123955,18456.7868239248,267341.15825987,652165.26266797,"1_98_10",1,FALSE
"3135",2023-04-23,790696,0,15242.8978512862,0,0,-3292.20739556348,0,0,0,51771.8873711577,119249.690789314,17109.0216143575,158896.750345833,28222.6076023931,0,2942.38856302538,0,0,25936.8120013619,18468.376662734,267341.15825987,701889.38366577,"1_98_10",1,FALSE
"3136",2023-04-30,885338,0,15112.9588743381,0,0,-403.127436191447,0,0,0,59790.6171648114,140272.426322751,21141.3239818449,159631.963862361,20408.4375286555,0,2757.04523005797,0,0,18541.8489601343,19896.2679168221,267341.15825987,724490.920665455,"1_98_10",1,FALSE
"3137",2023-05-07,1354394,0,12793.9447321702,0,0,0,0,-20911.5058545292,0,76913.8511733654,163805.00540816,24925.3503261661,159828.516346477,16120.4275086237,0,2583.27049899428,0,0,18424.8475151505,21737.428956668,267341.15825987,743562.294871116,"1_98_10",1,FALSE
"3138",2023-05-14,946631,0,41461.863830168,0,0,0,0,0,39313.9100433035,89484.8478910943,171758.494248437,28966.5231756024,156819.635979193,20190.5599588853,0,2420.28992224873,0,0,29174.8129989553,22540.0385894303,267341.15825987,869472.134897188,"1_98_10",1,FALSE
"3139",2023-05-21,952822,0,108222.262065766,0,0,0,0,0,117941.73012991,82655.2631416627,162290.05427635,29796.577419271,149377.51892131,21807.9182704152,0,2267.38649782937,0,0,30874.458440645,22689.9499488886,267341.15825987,995264.277371919,"1_98_10",1,FALSE
"3140",2022-01-02,654913,0,-190730.71175716,0,0,0,0,0,35048.1120634931,206614.513941092,151856.925409431,17733.129971959,30019.0218669074,45578.4204957577,0,0,10017.647643404,0,106327.870273261,136709.834872567,213052.551466736,762227.316247448,"1_99_15",3,FALSE
"3141",2022-01-09,1098519,0,-116730.642598285,0,80267.060155933,0,0,0,70096.2241269862,186929.759348308,127873.510033241,14345.9047668815,30193.095163784,31865.2967977091,787.672890368053,0,4092.58093849779,0,81381.6305927525,105594.622642062,213052.551466736,829749.266324973,"1_99_15",3,FALSE
"3142",2022-01-16,963182,0,-93743.7628369474,90233.6149614935,69774.6339917587,0,0,0,175240.560317466,245408.820649359,137342.042116226,13838.2413930101,32305.7561087522,30692.7661155098,9927.20805789612,0,58.4587853980422,0,85550.4195550284,92760.1578766363,213052.551466736,1102441.46855832,"1_99_15",3,FALSE
"3143",2022-01-23,557152,0,-131386.103622278,0,44068.1898895318,0,0,0,0,230229.847719453,142489.767006174,14871.9976594721,34362.0480969047,25731.0418732758,2.6320221360264,0,0.00134962201242653,0,93548.1865613048,90984.6929834436,213052.551466736,757954.853005775,"1_99_15",3,FALSE
"3144",2022-01-30,594670,0,-180411.588063174,0,18361.7457873049,0,0,0,0,196555.904526749,136074.742356311,15359.7577279218,35473.6643060237,16267.5479193475,787.672890369587,45087.1168334307,4.85866138993562e-12,5800.16566897885,128239.637432864,87779.9852202923,213052.551466736,718428.904073155,"1_99_15",3,FALSE
